RT_Num;CT_Num;DO_Type;DO_Piece;RT_Date;RT_Mode;RT_Montant;RT_Etat;BQ_Num
RF00002396;4008;17;AM240001671;2024-07-13 00:00:00;2;51000.0;2;AMEN BK 2
RF00002397;FLE0016;17;66064721;2024-07-15 00:00:00;2;1603.834;2;AMEN BK 2
RF00002398;FLE0016;17;66064723;2024-07-15 00:00:00;2;230.924;2;AMEN BK 2
RF00002399;1053;17;AM240001373;2024-07-15 00:00:00;2;8836.571;2;AMEN BK 2
RF00002400;1053;17;AM240001373;2024-07-15 00:00:00;5;89.258;2;
RF00002401;1032;0;AM240001917;2024-07-16 00:00:00;2;122676.995;2;AMEN BK 2
RF00002402;1032;0;AM240001925;2024-07-16 00:00:00;5;1239.161;2;
RF00002403;TR028;0;00006;2024-07-16 00:00:00;2;6200.0;2;AMEN BK 2
RF00002404;TR028;0;00006;2024-07-16 00:00:00;5;94.416;2;
RF00002405;1364;0;AM240001897;2024-07-17 00:00:00;2;65934.99;2;AMEN BK 2
RF00002406;1364;0;AM240001911;2024-07-17 00:00:00;5;666.01;1;
RF00002407;1364;0;AM240001868;2024-07-17 00:00:00;5;427.36;1;
RF00002408;LCB124;0;LOYER 09/2024;2024-07-18 00:00:00;2;3800.0;2;AMEN BK 2
RF00002409;LCB124;0;LOYER CARTHAGE;2024-07-18 00:00:00;5;422.222;2;
RF00002410;LCB124;0;CAUTIONNEMENT;2024-07-18 00:00:00;2;1900.0;2;AMEN BK 2
RF00002411;LCB125;0;01;2024-07-18 00:00:00;2;1800.0;2;AMEN BK 2
RF00002412;1032;0;AM240001948;2024-07-19 00:00:00;2;117251.676;2;AMEN BK 2
RF00002413;1032;0;AM240001954;2024-07-19 00:00:00;5;1184.36;2;
RF00002414;1351;0;MAV24000186;2024-07-19 00:00:00;2;23122.212;2;AMEN BK 2
RF00002415;1351;0;AM240001976;2024-07-19 00:00:00;5;233.557;2;
RF00002416;4124;17;AM240001885;2024-07-19 00:00:00;2;16983.216;2;AMEN BK 2
RF00002417;1365;0;AM240001967;2024-07-20 00:00:00;2;25947.9;2;AMEN BK 2
RF00002418;1365;0;AM240001968;2024-07-20 00:00:00;5;262.1;2;
RF00002421;1345;0;AM240001683;2024-07-20 00:00:00;2;11600.82;2;AMEN BK 2
RF00002423;1345;0;AM240001913;2024-07-20 00:00:00;5;117.18;2;
RF00002424;1032;0;AM240001964;2024-07-20 00:00:00;2;69825.253;2;AMEN BK 2
RF00002425;1032;0;AM240001972;2024-07-20 00:00:00;5;705.305;2;
RF00002426;1032;0;AM240001989;2024-07-20 00:00:00;2;48460.932;2;AMEN BK 2
RF00002427;1032;0;AM240001989;2024-07-20 00:00:00;5;489.504;2;
RF00002428;00129;0;F631227;2024-06-20 00:00:00;2;3113.551;2;AMEN BK 2
RF00002429;00129;0;F631227;2024-06-20 00:00:00;5;31.45;1;
RF00002430;1351;0;AM240001510;2024-07-23 00:00:00;2;32314.652;2;AMEN BK 2
RF00002431;1351;0;AM240001994;2024-07-23 00:00:00;5;326.41;2;
RF00002432;1032;0;AM240001980;2024-07-23 00:00:00;2;135088.043;2;AMEN BK 2
RF00002433;1032;0;AM240001987;2024-07-23 00:00:00;5;1364.525;2;
RF00002434;1155;17;AM240001821;2024-07-23 00:00:00;2;168221.665;2;AMEN BK 2
RF00002435;1155;17;AM240001821;2024-07-23 10:42:00;5;845.335;2;
RF00002436;TR028;0;00006;2024-07-24 00:00:00;2;4712.383;2;AMEN BK 2
RF00002437;TR028;0;TR028;2024-07-24 00:00:00;5;73.2;2;
RF00002438;1316;17;AM240001710;2024-07-24 00:00:00;3;49621.374;2;AMEN BK 2
RF00002439;1316;17;AM240001710;2024-07-24 11:06:00;5;501.226;2;
RF00002440;5104;17;CT A 46;2024-07-24 00:00:00;3;666.003;2;AMEN BK 2
RF00002441;1178;0;AM240001903;2024-07-24 00:00:00;3;175381.163;2;AMEN BK 2
RF00002442;1178;0;AM240002002;2024-07-24 00:00:00;5;881.312;2;
RF00002445;1032;0;AM240001988;2024-07-25 00:00:00;2;147956.614;2;AMEN BK 2
RF00002446;1032;0;AM240001991;2024-07-25 00:00:00;5;1494.511;2;
RF00002447;F5098;17;31501174;2024-07-26 00:00:00;2;21973.0;2;AMEN BK 2
RF00002448;1343;0;AM240002049;2024-07-26 00:00:00;2;26241.29;2;AMEN BK 2
RF00002449;1343;0;AM240002049;2024-07-26 00:00:00;5;265.063;2;
RF00002450;1032;0;AM240002018;2024-07-27 00:00:00;2;84540.528;2;AMEN BK 2
RF00002451;1032;0;AM240002018;2024-07-27 00:00:00;5;853.944;2;
RF00002452;1032;0;AM240002041;2024-07-27 00:00:00;2;84665.854;2;AMEN BK 2
RF00002453;1032;0;AM240002041;2024-07-27 00:00:00;5;855.21;2;
RF00002455;1346;0;AM240002024;2024-07-27 00:00:00;5;224.484;2;
RF00002456;1346;0;;2024-07-27 00:00:00;2;22223.963;2;AMEN BK 2
RF00002457;MG0012;0;00061;2024-07-30 00:00:00;2;6206.998;2;AMEN BK 2
RF00002458;1351;0;AM240002011;2024-07-30 00:00:00;2;43426.532;2;AMEN BK 2
RF00002459;1351;0;AM240002045;2024-07-30 00:00:00;5;438.651;2;
RF00002460;1032;0;AM240002051;2024-07-31 00:00:00;2;97023.533;2;AMEN BK 2
RF00002462;1032;0;AM240002062;2024-07-31 00:00:00;5;980.035;2;
RF00002463;5097;0;2024-016.513;2024-07-31 00:00:00;2;9505.0;2;AMEN BK 2
RF00002464;3005;0;AM240001956;2024-08-01 00:00:00;3;202524.805;2;AMEN BK 2
RF00002465;3005;0;AM240001956;2024-08-01 00:00:00;5;2045.705;2;
RF00002466;FEX080;17;203/24;2024-08-02 00:00:00;2;821.0;2;AMEN BK 2
RF00002467;1364;17;AM240001908;2024-08-02 00:00:00;2;20813.608;2;AMEN BK 2
RF00002468;1364;17;AM240001908;2024-08-02 09:25:00;5;210.238;2;
RF00002469;4104;17;AM240002068;2024-08-02 00:00:00;2;49676.033;2;AMEN BK 2
RF00002470;4104;17;AM240002068;2024-08-02 09:40:00;5;501.778;2;
RF00002471;1366;0;MAV24000202;2024-08-02 00:00:00;2;39532.901;2;AMEN BK 2
RF00002472;1366;0;AM240001809;2024-08-02 00:00:00;5;399.322;1;
RF00002473;1343;0;AMR24000026;2024-08-02 00:00:00;3;195495.09;2;AMEN BK 2
RF00002474;1343;0;AM240002064;2024-08-02 00:00:00;5;1974.697;2;
RF00002475;1345;0;AM240001793;2024-08-02 00:00:00;2;10519.96;2;AMEN BK 2
RF00002476;1345;17;AM240001793;2024-08-02 00:00:00;5;106.262;2;
RF00002479;1032;0;AM240002074;2024-08-02 00:00:00;2;250655.526;2;AMEN BK 2
RF00002480;1032;0;AM240002078;2024-08-02 00:00:00;5;2531.874;2;
RF00002481;1032;0;AM240002080;2024-08-02 00:00:00;2;256169.882;2;AMEN BK 2
RF00002482;1032;0;AM240002083;2024-08-02 00:00:00;5;2587.575;2;
RF00002483;1032;0;AM240002081;2024-08-02 00:00:00;2;338162.108;2;AMEN BK 2
RF00002484;1032;0;AM240002086;2024-08-02 16:39:00;5;3415.779;2;
RF00002485;1235;0;;2024-08-05 00:00:00;4;2500.0;0;AMEN BK 2
RF00002486;1351;0;AM240002056;2024-08-05 00:00:00;2;57615.14;2;AMEN BK 2
RF00002487;1351;0;AM240002091;2024-08-05 00:00:00;5;581.971;2;
RF00002488;1319;0;AM240001845;2024-08-05 00:00:00;3;47447.964;2;AMEN BK 2
RF00002489;1343;0;AM240002128;2024-08-05 00:00:00;3;79587.323;2;AMEN BK 2
RF00002490;1343;0;AM240002141;2024-08-05 00:00:00;5;803.912;2;AMEN BK 2
RF00002491;1178;0;AM240002004;2024-08-07 00:00:00;3;245917.829;2;AMEN BK 2
RF00002492;1178;0;AM240002124;2024-08-07 00:00:00;5;1235.767;2;
RF00002493;4104;17;AM240001936;2024-08-07 00:00:00;2;8335.565;2;AMEN BK 2
RF00002494;4104;17;AM240001936;2024-08-07 00:00:00;5;84.198;1;
RF00002495;1316;17;AM240001973;2024-08-07 00:00:00;3;52258.14;2;AMEN BK 2
RF00002496;1316;17;AM240001973;2024-08-07 00:00:00;5;527.86;2;
RF00002497;1026;0;AM240001843;2024-08-07 00:00:00;3;58056.481;2;AMEN BK 2
RF00002498;1026;0;AM240001971;2024-08-07 12:11:00;5;586.429;2;
RF00002499;1367;17;AM240002105;2024-08-07 00:00:00;2;16306.405;2;AMEN BK 2
RF00002500;1367;17;AM240002105;2024-08-07 12:21:00;5;164.711;2;
RF00002505;1316;0;AMR24000024;2024-08-08 00:00:00;3;52114.313;2;AMEN BK 2
RF00002506;1316;0;AM240002000;2024-08-08 10:47:00;5;526.407;2;
RF00002507;1345;17;AM240001979;2024-08-08 00:00:00;2;11569.833;2;AMEN BK 2
RF00002508;1345;17;AM240001979;2024-08-08 00:00:00;5;116.867;2;
RF00002509;1348;0;AMR24000029;2024-08-08 00:00:00;2;12113.885;2;AMEN BK 2
RF00002510;1348;0;AM240001963;2024-08-08 11:12:00;5;122.362;2;
RF00002511;1046;0;AMR24000031;2024-08-08 00:00:00;3;48854.741;2;AMEN BK 2
RF00002512;1046;0;AM240002115;2024-08-08 11:33:00;5;493.482;1;
RF00002513;1032;0;AM240002143;2024-08-08 00:00:00;2;131071.457;2;AMEN BK 2
RF00002514;1032;0;AM240002145;2024-08-08 00:00:00;5;1323.954;1;
RF00002517;1053;0;AM240002140;2024-08-09 00:00:00;2;113474.351;2;AMEN BK 2
RF00002518;1053;0;AM240002140;2024-08-09 00:00:00;5;1146.205;2;
RF00002519;LM01;0;LM08/2024;2024-08-09 00:00:00;2;15000.0;2;AMEN BK 2
RF00002520;LM01;0;LM10/2024;2024-08-09 00:00:00;5;1666.666;2;
RF00002521;LM01;0;LM10/2024;2024-08-09 00:00:00;2;15000.0;2;AMEN BK 2
RF00002522;LM01;0;LM1 01/2025;2024-08-09 00:00:00;5;1666.666;2;
RF00002523;LM02;0;LM02 08/2024;2024-08-09 00:00:00;2;15000.0;2;AMEN BK 2
RF00002524;LM02;0;LM02 10/2024;2024-08-09 00:00:00;5;1666.666;1;
RF00002525;LM02;0;LM02 11/2024;2024-08-09 00:00:00;2;15000.0;2;AMEN BK 2
RF00002526;LM02;0;LM2 01/2025;2024-08-09 00:00:00;5;1666.666;2;
RF00002527;1049;0;AM240001863;2024-08-10 00:00:00;3;313893.408;2;AMEN BK 2
RF00002528;1049;0;AM240002414;2024-08-10 00:00:00;5;3170.64;1;
RF00002529;1298;17;AM240002139;2024-08-10 00:00:00;2;38919.87;2;AMEN BK 2
RF00002530;1298;17;AM240002139;2024-08-10 12:14:00;5;393.13;2;
RF00002531;FEX027;0;FCN00856;2024-08-12 00:00:00;2;1460.976;2;AMEN BK 2
RF00002532;FEX027;0;FCN00857;2024-08-12 00:00:00;5;45.185;1;
RF00002533;1032;0;AM240002160;2024-08-12 00:00:00;2;236070.697;2;AMEN BK 2
RF00002534;1032;0;AM240002180;2024-08-12 00:00:00;5;2384.552;2;
RF00002535;1351;0;AM240002112;2024-08-12 00:00:00;2;90000.0;2;AMEN BK 2
RF00002538;1155;0;AMR24000030;2024-08-12 00:00:00;2;182619.985;2;AMEN BK 2
RF00002539;1155;0;AM240001986;2024-08-12 00:00:00;5;917.688;2;
RF00002540;1098;17;AM240001636;2024-08-12 00:00:00;2;18685.127;2;AMEN BK 2
RF00002541;1098;17;AM240001636;2024-08-12 00:00:00;5;188.739;2;
RF00002542;TR011;0;07/202400.;2024-08-12 00:00:00;2;18052.0;2;AMEN BK 2
RF00002543;1364;0;AM240002013;2024-08-13 00:00:00;2;93256.02;2;AMEN BK 1
RF00002544;1364;0;AM240002053;2024-08-13 00:00:00;5;941.98;1;
RF00002545;5207;17;AM240002157;2024-08-13 00:00:00;2;26379.875;2;AMEN BK 2
RF00002546;5207;17;AM240002157;2024-08-13 12:18:00;5;266.463;2;
RF00002547;PALAIS1;0;624;2024-08-13 00:00:00;2;1400.0;2;AMEN BK 2
RF00002548;5104;17;CT A46/395;2024-08-14 00:00:00;3;2193.276;2;AMEN BK 2
RF00002549;4036;0;AMR24000018;2024-08-14 00:00:00;2;11255.389;2;AMEN BK 2
RF00002550;1032;0;AM240002181;2024-08-15 00:00:00;2;91047.867;2;AMEN BK 2
RF00002551;1032;0;AM240002182;2024-08-15 00:00:00;5;919.675;2;
RF00002552;1032;0;AM240002184;2024-08-16 00:00:00;2;124997.536;2;AMEN BK 2
RF00002553;1032;0;AM240002185;2024-08-16 00:00:00;5;1262.601;2;
RF00002554;TR031;17;000267;2024-08-17 00:00:00;2;3093.886;2;AMEN BK 2
RF00002556;TR031;0;000267;2024-08-17 00:00:00;5;47.115;1;
RF00002557;1365;0;AM240002205;2024-08-20 00:00:00;2;25947.9;2;AMEN BK 2
RF00002558;1365;0;AM240002221;2024-08-20 00:00:00;5;262.1;2;
RF00002559;1351;0;AM240002201;2024-08-20 00:00:00;2;32495.903;2;AMEN BK 2
RF00002560;1351;0;AM240002259;2024-08-20 00:00:00;5;1237.332;2;
RF00002561;1032;0;AM240002199;2024-08-20 00:00:00;2;127711.371;2;AMEN BK 2
RF00002562;1032;0;AM240002238;2024-08-20 00:00:00;5;1290.013;2;
RF00002563;1348;17;AM240002125;2024-08-20 00:00:00;2;10825.196;2;AMEN BK 2
RF00002564;1348;17;AM240002125;2024-08-20 12:37:00;5;109.345;2;
RF00002565;1366;17;AM240002073;2024-08-20 00:00:00;2;36518.443;2;AMEN BK 2
RF00002566;1366;17;AM240002073;2024-08-20 13:07:00;5;368.873;2;
RF00002567;FEX5632;0;4000567;2024-08-20 00:00:00;2;923.224;2;AMEN BK 2
RF00002568;1178;0;AM240002132;2024-08-20 00:00:00;3;206778.106;2;AMEN BK 2
RF00002569;1178;0;AM240002236;2024-08-20 00:00:00;5;1039.085;2;
RF00002570;0154;17;240403;2024-08-20 00:00:00;2;391.0;2;AMEN BK 2
RF00002571;0223;17;66074272;2024-08-21 00:00:00;2;2853.895;2;AMEN BK 2
RF00002573;LM02;17;JUILLET/24...;2024-08-21 00:00:00;2;268.421;2;AMEN BK 2
RF00002574;LM01;17;JUILLET/24..;2024-08-21 00:00:00;2;1879.249;2;AMEN BK 2
RF00002575;00127;17;F2400603;2024-08-21 00:00:00;2;1160.183;2;AMEN BK 2
RF00002576;00127;17;F2400603;2024-08-21 11:59:00;5;11.719;2;
RF00002577;1360;0;AM240000840;2024-08-22 00:00:00;2;34275.743;2;AMEN BK 2
RF00002578;1360;0;AM240000894;2024-08-22 00:00:00;5;346.219;1;
RF00002579;1179;0;AM240002525;2024-08-22 00:00:00;3;68244.092;2;AMEN BK 2
RF00002580;4036;0;AM240001934;2024-08-22 00:00:00;2;57234.695;2;AMEN BK 2
RF00002581;1049;0;AM240002338;2024-08-23 00:00:00;2;9337.748;2;AMEN BK 2
RF00002582;1049;0;AM240002359;2024-08-23 00:00:00;5;94.32;2;
RF00002583;1032;0;AM240002273;2024-08-23 00:00:00;2;222236.962;2;AMEN BK 2
RF00002584;1032;0;AM240002292;2024-08-23 00:00:00;5;2244.817;2;
RF00002585;1351;0;AM240002283;2024-08-23 00:00:00;2;50000.0;2;AMEN BK 2
RF00002586;PALAIS1;0;624;2024-08-23 00:00:00;2;1403.958;2;AMEN BK 2
RF00002587;PALAIS1;0;624;2024-08-23 00:00:00;5;28.322;2;
RF00002588;1146;0;;2024-08-23 00:00:00;2;97.213;0;AMEN BK 2
RF00002589;1032;0;AM240002297;2024-08-26 00:00:00;2;238565.872;2;AMEN BK 2
RF00002590;1032;0;AM240002325;2024-08-26 00:00:00;5;2409.756;2;
RF00002591;F5098;17;31584107;2024-08-26 00:00:00;2;22070.5;2;AMEN BK 2
RF00002592;1345;17;AM240002048;2024-08-26 00:00:00;2;21968.794;2;AMEN BK 2
RF00002593;1345;17;AM240002048;2024-08-26 13:05:00;5;221.907;2;
RF00002594;1155;0;AM240002136;2024-08-26 00:00:00;2;81124.34;2;AMEN BK 2
RF00002596;1155;0;AM240002170;2024-08-26 00:00:00;5;407.66;2;
RF00002597;FEX5632;17;4000625;2024-08-27 00:00:00;2;1142.51;2;AMEN BK 2
RF00002598;FEX5632;0;4000625;2024-08-27 00:00:00;5;11.54;1;
RF00002599;0763;17;21286;2024-08-27 00:00:00;2;1311.154;2;AMEN BK 2
RF00002600;0763;0;21286;2024-08-27 00:00:00;5;13.243;2;
RF00002601;1032;0;AM240002342;2024-08-27 00:00:00;2;195924.424;2;AMEN BK 2
RF00002602;1032;0;AM240002366;2024-08-27 00:00:00;5;1979.034;2;
RF00002603;1032;0;AM240002358;2024-08-28 00:00:00;2;168217.696;2;AMEN BK 2
RF00002604;1032;0;AM240002360;2024-08-28 00:00:00;5;1699.168;2;
RF00002605;4104;0;AM240001848;2024-08-28 00:00:00;2;139687.965;2;AMEN BK 2
RF00002606;4104;0;AM240001937;2024-08-28 00:00:00;5;1410.989;2;
RF00002609;4104;0;AM240002244;2024-08-28 00:00:00;2;65498.052;2;AMEN BK 2
RF00002610;4104;0;AM240002244;2024-08-28 00:00:00;5;661.596;1;
RF00002613;1366;17;AM240002319;2024-08-29 00:00:00;2;17689.218;2;AMEN BK 2
RF00002614;1366;0;AM240002319;2024-08-29 00:00:00;5;178.678;2;
RF00002615;1345;17;AM240002106;2024-08-29 00:00:00;2;15499.44;2;AMEN BK 2
RF00002616;1345;17;AM240002106;2024-08-29 10:35:00;5;156.56;2;
RF00002617;00231;0;31/07/2024.;2024-08-29 00:00:00;2;15500.0;2;AMEN BK 2
RF00002618;4082;0;MAV24000159;2024-08-29 00:00:00;2;164266.294;2;AMEN BK 2
RF00002619;4082;0;AM240002282;2024-08-29 00:00:00;5;1659.255;2;
RF00002620;1365;0;AM240002376;2024-08-30 00:00:00;2;25947.9;2;AMEN BK 2
RF00002621;1365;0;AM240002379;2024-08-30 00:00:00;5;262.1;2;
RF00002622;1321;0;AM240002513;2024-08-30 00:00:00;3;60000.0;2;AMEN BK 2
RF00002623;1032;0;AM240002378;2024-08-30 00:00:00;2;518402.573;2;ZITOUNA
RF00002624;1032;0;AM240002399;2024-08-30 00:00:00;5;5236.39;2;
RF00002625;1032;0;AM240002406;2024-08-30 00:00:00;2;237069.998;2;AMEN BK 2
RF00002626;1032;0;AM240002422;2024-08-30 00:00:00;5;2394.646;2;
RF00002627;1032;0;MAV24000238;2024-08-30 00:00:00;2;79876.417;2;AMEN BK 2
RF00002628;1032;0;AM240002435;2024-08-30 00:00:00;5;806.832;2;
RF00002629;4082;0;AM240002295;2024-08-30 00:00:00;2;528467.91;2;ZITOUNA
RF00002630;4082;0;AM240002295;2024-08-30 00:00:00;5;5338.06;2;
RF00002631;1343;0;AM240002122;2024-09-03 00:00:00;3;179558.018;2;AMEN BK 2
RF00002632;1343;0;AM240002374;2024-09-03 00:00:00;5;1813.717;2;
RF00002633;1179;0;AM240002654;2024-09-03 00:00:00;3;68244.092;2;AMEN BK 2
RF00002634;1179;0;AM240002806;2024-09-03 00:00:00;2;68244.092;2;AMEN BK 2
RF00002635;1032;0;AM240002377;2024-09-03 00:00:00;2;141829.552;2;AMEN BK 2
RF00002636;1032;0;AM240002427;2024-09-03 00:00:00;5;1432.621;2;
RF00002637;1351;0;AM240002381;2024-09-03 00:00:00;2;47865.611;2;AMEN BK 2
RF00002638;1351;0;AM240002382;2024-09-03 00:00:00;5;584.501;2;AMEN BK 2
RF00002639;5097;0;2024-018.919;2024-09-04 00:00:00;2;9505.0;2;AMEN BK 2
RF00002640;1098;0;AM240002365;2024-09-04 00:00:00;2;31155.267;2;AMEN BK 2
RF00002641;1098;0;AM240002365;2024-09-04 00:00:00;5;314.699;2;
RF00002642;1098;0;AM240002310;2024-09-04 00:00:00;2;25938.653;2;AMEN BK 2
RF00002643;1098;0;AM240002315;2024-09-04 00:00:00;5;262.006;2;
RF00002644;1098;0;AM240002309;2024-09-04 00:00:00;2;38742.427;2;AMEN BK 2
RF00002645;1098;0;AM240002309;2024-09-04 00:00:00;5;391.337;1;
RF00002646;1356;17;AM240002052;2024-09-04 00:00:00;2;21126.261;2;AMEN BK 2
RF00002647;3038;17;AM240002116;2024-09-04 00:00:00;2;58826.657;2;AMEN BK 2
RF00002648;3038;17;AM240002116;2024-09-04 10:52:00;5;594.209;2;
RF00002649;1343;0;AM240002438;2024-09-04 00:00:00;3;92822.333;2;AMEN BK 2
RF00002650;1343;0;AM240002440;2024-09-04 00:00:00;5;937.599;2;
RF00002651;1329;0;AM240001391;2024-09-04 00:00:00;2;200000.0;2;AMEN BK 2
RF00002652;1329;0;AM240002114;2024-09-04 00:00:00;3;125000.0;2;AMEN BK 2
RF00002653;1329;0;AM240002735;2024-09-04 00:00:00;3;125000.0;2;AMEN BK 2
RF00002654;5151;0;LSAHBI04/24;2024-09-05 00:00:00;2;18841.77;2;AMEN BK 2
RF00002655;5151;0;LSAHBI 08/24;2024-09-05 00:00:00;5;2093.53;2;
RF00002656;1049;0;AM240002359;2024-08-23 00:00:00;2;97.213;2;AMEN BK 2
RF00002657;1049;0;MAV24000250;2024-09-05 00:00:00;3;368773.265;2;AMEN BK 2
RF00002658;1049;0;AM240002497;2024-09-05 00:00:00;5;3724.982;2;
RF00002659;1178;0;AM240001481;2024-09-06 00:00:00;3;205375.05;2;AMEN BK 2
RF00002660;1178;0;AM240002473;2024-09-06 00:00:00;5;1032.035;1;
RF00002661;TR028;17;00008;2024-09-09 00:00:00;2;10539.5;2;AMEN BK 2
RF00002662;TR028;17;00008;2024-09-09 08:53:00;5;160.5;2;
RF00002663;1365;17;AM240002461;2024-09-09 00:00:00;2;12973.95;2;AMEN BK 2
RF00002664;1365;17;AM240002461;2024-09-09 00:00:00;5;131.05;2;
RF00002665;1319;0;MAV24000255;2024-09-09 00:00:00;3;44076.112;2;AMEN BK 2
RF00002666;1351;0;AM240002459;2024-09-09 00:00:00;2;43065.159;2;AMEN BK 2
RF00002667;1351;0;AM240002498;2024-09-09 00:00:00;5;435.001;2;
RF00002668;1032;0;AM240002443;2024-09-10 00:00:00;2;143946.951;2;AMEN BK 2
RF00002669;1032;0;AM240002485;2024-09-10 00:00:00;5;1454.009;2;
RF00002670;1043;17;AM240002158;2024-09-10 00:00:00;3;54724.744;2;AMEN BK 2
RF00002671;1043;17;AM240002158;2024-09-10 11:24:00;5;552.775;2;
RF00002672;FL0070;17;4/2024;2024-09-10 00:00:00;2;1338.75;2;AMEN BK 2
RF00002673;FL0070;17;4/2024;2024-09-10 12:01:00;5;148.75;2;
RF00002675;TR034;0;2024046;2024-09-10 00:00:00;5;109.22;2;
RF00002676;TR034;0;2024038;2024-09-10 00:00:00;2;9212.78;2;AMEN BK 2
RF00002677;TR011;0;fact 08/2024;2024-09-10 00:00:00;2;16435.0;2;AMEN BK 2
RF00002678;1032;0;AM240002500;2024-09-11 00:00:00;2;169053.204;2;AMEN BK 2
RF00002679;1032;0;AM240002511;2024-09-11 00:00:00;5;1707.608;2;
RF00002680;1367;17;AM240002476;2024-09-11 00:00:00;2;13415.709;2;AMEN BK 2
RF00002681;1367;17;AM240002476;2024-09-11 12:14:00;5;135.512;2;
RF00002682;5207;17;AM240002467;2024-09-11 00:00:00;2;27640.63;2;AMEN BK 2
RF00002683;5207;17;AM240002467;2024-09-11 12:31:00;5;279.198;2;
RF00002684;1365;17;AM240002495;2024-09-11 00:00:00;2;12973.95;2;AMEN BK 2
RF00002685;1365;17;AM240002495;2024-09-11 12:42:00;5;131.05;2;
RF00002686;1155;0;AM240002171;2024-09-12 00:00:00;2;120586.04;2;AMEN BK 2
RF00002687;1155;0;AM240002177;2024-09-12 00:00:00;5;605.96;2;
RF00002688;FEX856;0;A2400009;2024-09-12 00:00:00;2;1685.709;2;AMEN BK 2
RF00002689;FEX856;0;FV24001536;2024-09-12 00:00:00;5;17.027;2;
RF00002690;FEX985;17;FV24001152;2024-09-12 00:00:00;2;116.425;2;AMEN BK 2
RF00002691;FEXCV123;0;0443/24;2024-09-12 00:00:00;2;6292.44;2;AMEN BK 2
RF00002692;FEXCV123;0;0443/24;2024-09-12 00:00:00;5;63.56;2;
RF00002693;00127;17;F2400717;2024-09-12 00:00:00;2;396.402;2;AMEN BK 2
RF00002694;0763;17;21340;2024-09-12 00:00:00;2;1828.795;2;AMEN BK 2
RF00002695;0763;0;21340;2024-09-12 00:00:00;5;18.472;2;
RF00002696;1032;0;AM240002520;2024-09-12 00:00:00;2;251491.036;2;AMEN BK 2
RF00002697;1032;0;AM240002523;2024-09-12 00:00:00;5;2540.313;1;
RF00002698;1351;0;AM240002507;2024-09-13 00:00:00;2;72144.406;2;AMEN BK 2
RF00002699;1351;0;AM240002540;2024-09-13 00:00:00;5;728.731;2;
RF00002700;1360;0;AM240002375;2024-09-13 00:00:00;2;39387.655;2;AMEN BK 2
RF00002701;1360;0;AM240002375;2024-09-13 00:00:00;5;397.855;2;
RF00002702;1321;0;AM240002630;2024-09-14 00:00:00;3;60000.0;2;AMEN BK 2
RF00002703;FLE0016;0;66084726;2024-09-14 00:00:00;2;2631.932;2;AMEN BK 2
RF00002704;TR034;17;2024060;2024-09-14 00:00:00;2;851.001;2;AMEN BK 2
RF00002705;4104;0;AM240002348;2024-09-14 00:00:00;2;63034.521;2;AMEN BK 2
RF00002706;4104;17;AM240002348;2024-09-14 00:00:00;5;636.712;2;
RF00002707;4036;17;AM240002391;2024-09-16 00:00:00;2;43104.927;2;AMEN BK 2
RF00002709;1366;17;AM240002323;2024-09-16 00:00:00;2;11724.309;2;AMEN BK 2
RF00002710;1366;17;AM240002323;2024-09-16 12:21:00;5;118.427;2;
RF00002711;1356;0;AM240002456;2024-09-16 00:00:00;2;5741.56;2;AMEN BK 2
RF00002713;5099;0;8/2024;2024-09-17 00:00:00;3;1338.75;2;AMEN BK 2
RF00002714;5099;0;8/2024;2024-09-17 00:00:00;5;148.75;2;
RF00002715;FLE0016;17;66084871;2024-09-18 00:00:00;2;2192.23;2;AMEN BK 2
RF00002716;FEXCV123;0;0255/24;2024-09-18 00:00:00;2;9050.58;2;AMEN BK 2
RF00002717;FEXCV123;0;0371/24;2024-09-18 00:00:00;5;91.42;2;
RF00002718;5097;0;2021-020.144;2024-09-18 00:00:00;2;9505.0;2;AMEN BK 2
RF00002719;1053;0;MAV24000282;2024-09-19 00:00:00;2;171956.094;2;AMEN BK 2
RF00002720;1053;0;AM240002552;2024-09-19 00:00:00;5;1736.93;1;
RF00002721;1366;17;AM240002521;2024-09-23 00:00:00;2;37181.957;2;AMEN BK 2
RF00002722;1366;17;AM240002521;2024-09-23 08:38:00;5;375.575;2;
RF00002723;1345;0;AM240002327;2024-09-23 00:00:00;2;6950.295;2;AMEN BK 2
RF00002724;1032;0;AM240002524;2024-09-23 00:00:00;2;326932.281;2;AMEN BK 2
RF00002725;1032;0;AM240002554;2024-09-23 00:00:00;5;3302.346;1;
RF00002726;1351;0;AM240002549;2024-09-23 00:00:00;2;57364.67;2;AMEN BK 2
RF00002727;1351;0;AM240002585;2024-09-23 00:00:00;5;579.441;2;
RF00002728;1178;0;AM240002442;2024-09-23 00:00:00;3;162076.727;2;AMEN BK 2
RF00002729;1178;0;AM240002587;2024-09-23 00:00:00;5;814.455;2;
RF00002730;1345;0;AM240002371;2024-09-23 00:00:00;5;71.205;1;
RF00002731;1032;0;AM240002590;2024-09-25 00:00:00;2;229641.509;2;AMEN BK 2
RF00002732;1032;0;AM240002605;2024-09-25 00:00:00;5;2319.611;2;
RF00002734;1345;17;AM240002572;2024-09-25 00:00:00;2;9668.34;2;AMEN BK 2
RF00002735;1345;17;AM240002572;2024-09-25 12:26:00;5;97.66;2;
RF00002736;5200;0;AM240000108;2024-09-25 00:00:00;3;240000.0;2;AMEN BK 2
